cand id	BERTScore_F1	BERTScore_P	BERTScore_R	bert_s+wms	bert_sms	bert_wms	BLEU	elmo_s+wms	elmo_sms	elmo_wms	glove_s+wms	glove_sms	glove_wms	ROUGE-1	ROUGE-2	ROUGE-L	SentBERT	score
7011	0.8405279	0.8624767	0.8196685	9.00E-06	0.000137907	5.83E-07	0.011685371	2.57E-06	0.000132522	4.97E-08	0.01553287	0.0629677	0.003828098	0.142322094	0.022641506	0.142131976	1.96E-10	1
7014	0.81909955	0.82365537	0.8145939	5.51E-06	9.10E-05	3.32E-07	0.055782081	1.92E-06	9.26E-05	3.98E-08	0.014201152	0.057427166	0.003501475	0.206451609	0.006493502	0.178571424	2.33E-10	1
7017	0.8032329	0.8011141	0.805363	6.02E-06	9.72E-05	3.72E-07	0.109479269	4.39E-06	0.000296561	6.47E-08	0.017762109	0.081598843	0.003812895	0.277620392	0.017094012	0.193548382	3.83E-11	2
7018	0.8200339	0.8200048	0.8200628	1.45E-05	0.000241621	8.74E-07	0.064627509	2.64E-06	0.000173743	4.00E-08	0.015196693	0.070860827	0.003206899	0.198717944	0.025806447	0.140186912	3.66E-10	2
7019	0.84119534	0.86091065	0.8223628	1.56E-05	0.000226656	1.07E-06	0.064269502	3.80E-06	0.000180643	7.96E-08	0.015674782	0.067551936	0.003627225	0.274247488	0.020202016	0.154639172	6.66E-10	2
7020	0.83542126	0.8402035	0.8306931	1.70E-05	0.000259327	1.11E-06	0.170163235	4.59E-06	0.000336899	6.25E-08	0.020676086	0.086895755	0.004911205	0.251781468	0.038186153	0.173228342	6.82E-10	3
7022	0.8370163	0.85138226	0.82312715	1.12E-05	0.000150546	8.30E-07	0.123346115	6.04E-06	0.000277026	1.31E-07	0.02295922	0.085315647	0.006152442	0.306358377	0.029069763	0.171171167	1.48E-09	2
7023	0.8262217	0.83237165	0.82016194	1.08E-05	0.000179224	6.53E-07	0.057798854	4.36E-06	0.000346397	5.49E-08	0.01509759	0.086151266	0.002643358	0.217948714	0.019354834	0.178571424	1.19E-10	1
7026	0.83482313	0.83960885	0.83009166	1.73E-05	0.000290819	1.03E-06	0.127265206	5.99E-06	0.000454058	7.89E-08	0.019605436	0.094246851	0.004063333	0.271186436	0.022727268	0.200803208	1.18E-09	3
7027	0.83931917	0.84800875	0.8308058	7.79E-06	0.000103245	5.78E-07	0.130669789	3.97E-06	0.000157634	9.96E-08	0.019424613	0.064449902	0.005837751	0.272479559	0.021917803	0.247999995	1.12E-09	3
7028	0.83319855	0.83665663	0.8297689	1.44E-05	0.000261993	7.92E-07	0.113578363	5.37E-06	0.000493538	5.85E-08	0.019011552	0.093172142	0.003870691	0.255555551	0.027932956	0.191666662	2.64E-10	3
7029	0.84737504	0.8507625	0.84401447	2.52E-05	0.000406315	1.57E-06	0.185903895	1.15E-05	0.000741458	1.78E-07	0.030571667	0.114157928	0.008186618	0.322738381	0.078624074	0.216417906	1.33E-09	2
7030	0.8321701	0.8473726	0.81750345	1.08E-05	0.000158125	7.40E-07	0.040530846	3.49E-06	0.000222492	5.44E-08	0.018046657	0.081292211	0.004000692	0.222222218	0.027972024	0.15228426	4.29E-10	1
7032	0.8298172	0.8352668	0.8244382	1.49E-05	0.000358574	6.17E-07	0.12417505	6.87E-06	0.000476693	9.89E-08	0.024659429	0.103843566	0.005854541	0.252808984	0.028248583	0.192468615	6.20E-10	2
7033	0.84752685	0.8549789	0.84020346	2.44E-05	0.000338976	1.72E-06	0.163481678	8.82E-06	0.000419332	1.85E-07	0.028026835	0.095818022	0.008186621	0.354929573	0.045325774	0.227642272	1.62E-09	3
7034	0.8371021	0.83377206	0.84045887	1.88E-05	0.000322819	1.08E-06	0.150535899	1.04E-05	0.000707467	1.53E-07	0.03042916	0.112632391	0.00820774	0.269841265	0.021276591	0.210909086	1.64E-09	3
7035	0.83332276	0.84511185	0.82185805	1.11E-05	0.000139063	8.65E-07	0.058354789	3.99E-06	0.000172501	8.90E-08	0.016910611	0.064170846	0.004398978	0.23606557	0.019801976	0.16901408	1.21E-09	2
7036	0.83362687	0.8328549	0.8344003	2.12E-05	0.000305662	1.46E-06	0.186536591	7.96E-06	0.000453805	1.40E-07	0.02778923	0.100136847	0.007709587	0.32258064	0.046296291	0.249158244	1.11E-09	3
7040	0.83785	0.83692014	0.8387819	1.86E-05	0.00030145	1.15E-06	0.215907873	7.63E-06	0.000429378	1.35E-07	0.022195618	0.09072744	0.005422365	0.339712914	0.067307687	0.217391299	3.74E-10	3
7041	0.831073	0.8286522	0.83350796	1.51E-05	0.000266389	8.53E-07	0.136592379	5.76E-06	0.000350087	9.49E-08	0.019503777	0.085938037	0.004416566	0.28350515	0.020725384	0.179775276	7.44E-10	2
7043	0.8276975	0.8307693	0.8246484	1.15E-05	0.000169911	7.67E-07	0.100107184	2.19E-06	0.000122438	3.90E-08	0.014683929	0.065299215	0.003281842	0.257668707	0.037037033	0.192982452	3.18E-10	2
7047	0.8250378	0.82846284	0.82164085	1.00E-05	0.000159836	6.27E-07	0.100421222	4.57E-06	0.000246324	8.39E-08	0.016322675	0.063558683	0.004132854	0.249999995	0.036809811	0.200873358	2.37E-10	2
7049	0.82561094	0.83259606	0.81874186	9.29E-06	0.000129397	6.65E-07	0.094687579	3.41E-06	0.000199781	5.81E-08	0.015498615	0.06878945	0.003488298	0.267857138	0.017964067	0.186666662	5.04E-10	2
7050	0.84489566	0.85310745	0.8368405	1.67E-05	0.000233457	1.17E-06	0.096480064	4.65E-06	0.000218742	9.87E-08	0.022211341	0.073462653	0.006700231	0.248484844	0.024390239	0.208333329	9.74E-10	3
7052	0.8344056	0.851751	0.81775254	1.18E-05	0.000170761	8.07E-07	0.063169641	3.62E-06	0.00021476	6.07E-08	0.01960343	0.074395695	0.00514251	0.279999996	0.033557043	0.198019798	2.98E-10	1
7053	0.83001494	0.82962847	0.8304019	1.79E-05	0.000245044	1.29E-06	0.161543548	5.52E-06	0.000309969	9.55E-08	0.022964809	0.082442173	0.006337882	0.28795811	0.026315785	0.231343279	3.22E-10	3
7054	0.82747024	0.8307461	0.82422006	2.01E-05	0.000315817	1.27E-06	0.167633982	6.93E-06	0.000435648	1.10E-07	0.023361934	0.090987407	0.005990114	0.308755755	0.032407402	0.210937495	1.25E-09	3
7055	0.8237301	0.83578944	0.8120137	6.08E-06	0.000110763	3.33E-07	0.033352416	3.15E-06	0.000220435	4.42E-08	0.014787274	0.066696949	0.003277076	0.170068023	0.013698626	0.156862741	4.15E-10	1
7056	0.83167344	0.83602744	0.82736456	1.45E-05	0.000277499	7.61E-07	0.093738962	5.99E-06	0.000423461	8.48E-08	0.02074574	0.093348643	0.004601522	0.269938646	0.030864193	0.159999996	5.89E-10	3
7057	0.8329351	0.84172046	0.82433134	8.74E-06	0.000156028	4.88E-07	0.130310999	3.71E-06	0.000211174	6.52E-08	0.021965874	0.084287721	0.005692171	0.27345844	0.021563337	0.194092822	4.98E-10	2
7059	0.8365729	0.8469324	0.82646376	1.26E-05	0.000163389	9.69E-07	0.108219209	4.87E-06	0.000197108	1.19E-07	0.019898462	0.069080471	0.00573141	0.311377241	0.012048188	0.215517237	1.49E-09	3
7061	0.83805597	0.8515509	0.8249819	1.50E-05	0.00026531	8.43E-07	0.055371272	5.15E-06	0.000383594	6.92E-08	0.019033789	0.088180618	0.004078665	0.247491635	0.020202016	0.189573456	9.84E-10	2
7062	0.83254683	0.85391355	0.8122234	7.96E-06	0.000110844	5.66E-07	0.023565314	3.19E-06	0.000174258	5.83E-08	0.018015644	0.071076001	0.004529428	0.179856112	0.021739127	0.122448976	3.32E-10	1
7063	0.83002543	0.83264947	0.827418	1.15E-05	0.000186029	7.05E-07	0.102890942	3.08E-06	0.000213971	4.44E-08	0.015689072	0.073091926	0.003366404	0.252941172	0.029585794	0.198347103	5.73E-10	2
7065	0.8213259	0.81461346	0.8281499	1.44E-05	0.000305239	6.75E-07	0.130740856	5.65E-06	0.000438526	7.28E-08	0.021814471	0.095569998	0.004951711	0.28011204	0.022535206	0.208494204	2.89E-10	3
7068	0.84062386	0.8620087	0.8202744	1.10E-05	0.00014976	8.10E-07	0.046309583	2.45E-06	0.000121729	4.93E-08	0.013821757	0.053072434	0.003586727	0.209459455	0.020408159	0.174757278	2.13E-10	2
7069	0.8395992	0.8416281	0.8375801	1.09E-05	0.0001688	6.99E-07	0.133439907	3.90E-06	0.000213677	7.07E-08	0.020327196	0.079187329	0.005170481	0.281767951	0.022222217	0.222222217	2.32E-10	2
7070	0.8317202	0.8459711	0.81794137	8.25E-06	0.000151197	4.49E-07	0.054979088	3.13E-06	0.000209827	4.68E-08	0.018208348	0.073209824	0.004499807	0.261744962	0.03378378	0.199999996	4.25E-10	1
7071	0.8321222	0.8476175	0.81718326	1.14E-05	0.000131084	9.77E-07	0.016549523	3.37E-06	0.000156837	7.19E-08	0.012753009	0.051215084	0.003129387	0.217228461	0.015094336	0.180851061	8.78E-10	1
7073	0.83007145	0.83248353	0.8276732	1.23E-05	0.000218987	6.92E-07	0.126692693	5.03E-06	0.000332343	7.61E-08	0.021336388	0.089543574	0.005057619	0.303370782	0.0338983	0.180327864	8.23E-10	2
7075	0.8294375	0.83226913	0.82662505	1.08E-05	0.000197233	5.74E-07	0.135016785	4.63E-06	0.000277041	7.56E-08	0.016781316	0.076942581	0.003592347	0.299727516	0.03835616	0.183999995	1.95E-10	3
7076	0.8197597	0.8258589	0.8137501	7.94E-06	0.000115453	5.45E-07	0.088834837	3.17E-06	0.000163038	6.17E-08	0.01688102	0.067415498	0.004204742	0.228915658	0.018181814	0.176211449	3.89E-10	2
7079	0.8173221	0.81037235	0.82439196	9.10E-06	0.000166452	4.87E-07	0.101704809	3.87E-06	0.000329856	4.46E-08	0.016923655	0.089888444	0.003169678	0.23433242	0.010958899	0.215384611	2.96E-10	3
7080	0.8312181	0.8364175	0.826083	1.42E-05	0.000220946	9.16E-07	0.152280986	4.38E-06	0.000294725	6.52E-08	0.019276988	0.079344848	0.004679061	0.310991952	0.032345009	0.243346003	3.68E-10	2
7082	0.8363808	0.8398863	0.8329044	2.34E-05	0.000385589	1.41E-06	0.164720037	6.43E-06	0.000437125	9.38E-08	0.022396725	0.093414611	0.005350626	0.28140703	0.04545454	0.182481747	2.36E-10	3
7083	0.8172078	0.82339454	0.81111336	8.20E-06	0.000147678	4.52E-07	0.058605038	3.35E-06	0.000255342	4.37E-08	0.015665255	0.072235126	0.003394744	0.217948714	0.019354834	0.170403583	9.26E-11	1
7086	0.8314506	0.8461682	0.81723624	8.43E-06	0.000152441	4.62E-07	0.035839891	3.96E-06	0.000280398	5.59E-08	0.017298399	0.074505197	0.003996577	0.210526312	0.028268547	0.169999996	3.79E-10	1
7087	0.8119453	0.8154627	0.8084581	5.66E-06	0.00011806	2.67E-07	0.023121407	2.64E-06	0.00021641	3.21E-08	0.013263586	0.070415792	0.002479089	0.139860136	0.014084503	0.104265399	9.40E-11	3
7088	0.820799	0.8287085	0.81303906	8.97E-06	0.000136153	5.78E-07	0.083475967	2.66E-06	0.000151943	4.65E-08	0.01464753	0.061725964	0.003414314	0.221574339	0.017595303	0.201754381	1.18E-10	2
7089	0.8230376	0.82391304	0.82216406	7.86E-06	0.000115904	5.32E-07	0.126031888	3.98E-06	0.000293421	5.41E-08	0.016696487	0.076495818	0.003610894	0.261538457	0.015463913	0.199261988	2.44E-10	1
7093	0.82027346	0.8305667	0.8102323	1.00E-05	0.000122979	7.92E-07	0.059851719	2.49E-06	0.000207911	2.98E-08	0.016758942	0.076012058	0.003686324	0.249999996	0.026490062	0.16504854	5.31E-11	1
7094	0.81582856	0.82803977	0.80397224	6.21E-06	0.000134656	2.86E-07	0.021540521	1.98E-06	0.00015299	2.56E-08	0.011444153	0.059395581	0.002197334	0.140845067	0	0.156862741	3.24E-11	1
7095	0.8313369	0.8465504	0.81666064	1.29E-05	0.000216495	7.65E-07	0.052879176	3.65E-06	0.000214538	6.19E-08	0.022571443	0.087156171	0.005818858	0.234899325	0.03378378	0.15384615	4.04E-10	2
7096	0.8133267	0.81066406	0.8160069	1.57E-05	0.000274222	8.94E-07	0.109875063	3.71E-06	0.000280183	4.91E-08	0.015255996	0.074928096	0.003105722	0.248587566	0.022727268	0.175999995	7.86E-11	2
7099	0.8246107	0.8172139	0.8321426	1.79E-05	0.000306665	1.04E-06	0.152140652	6.05E-06	0.000330321	1.11E-07	0.021518158	0.082327385	0.005588376	0.288659789	0.036269425	0.195652169	1.65E-10	2
7103	0.814708	0.8172476	0.8121841	6.85E-06	0.000112904	4.11E-07	0.125877089	3.04E-06	0.000176854	5.23E-08	0.015387012	0.06296153	0.003757711	0.283333329	0.01117318	0.210526311	3.32E-10	2
7106	0.81769675	0.8200335	0.8153733	5.79E-06	8.63E-05	3.83E-07	0.063772559	2.03E-06	0.000150189	2.74E-08	0.013809214	0.069468571	0.002731913	0.239482196	0.026058628	0.178403752	2.27E-10	2
7107	0.8313201	0.82938594	0.8332633	1.78E-05	0.000346865	9.15E-07	0.133440042	5.87E-06	0.000442632	7.77E-08	0.02013263	0.094586853	0.004277577	0.261096601	0.026246714	0.164874547	1.53E-10	3
7109	0.8287536	0.8305604	0.82695454	1.19E-05	0.000182992	7.76E-07	0.142812001	4.85E-06	0.000359079	6.51E-08	0.018089459	0.079682082	0.004029604	0.303664917	0.031578942	0.21259842	3.02E-10	1
7110	0.8329091	0.84142464	0.82456416	9.54E-06	0.000160512	5.62E-07	0.07002157	4.83E-06	0.00038929	6.00E-08	0.017859462	0.086413715	0.003688494	0.25559105	0.0192926	0.218181814	4.12E-10	2
7111	0.82974154	0.82536244	0.83416736	1.43E-05	0.000248879	8.23E-07	0.108161717	5.21E-06	0.000329325	8.24E-08	0.018539369	0.078969418	0.004279146	0.213483141	0.01129943	0.161943315	2.58E-10	3
7113	0.82843703	0.8293908	0.82748544	1.05E-05	0.000174616	6.26E-07	0.108238139	6.77E-06	0.000487464	9.41E-08	0.023166859	0.10867197	0.004919788	0.278931746	0.035820891	0.187234038	6.07E-10	2
7115	0.82958317	0.8342201	0.8249975	1.52E-05	0.000301979	7.64E-07	0.137571975	5.08E-06	0.000380017	6.80E-08	0.020161109	0.091872554	0.004419201	0.282051277	0.015463913	0.173913039	7.51E-10	3
7116	0.83146185	0.8417145	0.8214561	5.66E-06	7.18E-05	4.34E-07	0.063716392	1.56E-06	7.04E-05	3.42E-08	0.01410152	0.051674814	0.003810274	0.225080382	0.019417471	0.181818177	1.76E-10	3
7121	0.82163036	0.8287987	0.814585	9.53E-06	0.000124031	7.27E-07	0.011577375	4.94E-06	0.000247114	9.80E-08	0.016035339	0.065162837	0.003850748	0.174242421	0.02290076	0.148936167	1.64E-09	2
7122	0.81904364	0.82363725	0.814501	1.11E-05	0.00017015	7.18E-07	0.084076429	2.86E-06	0.000230132	3.53E-08	0.017127286	0.076436057	0.003775524	0.299363053	0.032051278	0.191387556	1.09E-10	2
7124	0.842485	0.8526938	0.83251774	2.26E-05	0.000319412	1.59E-06	0.125692988	5.07E-06	0.00024295	1.05E-07	0.017875548	0.068770117	0.00452709	0.336336332	0.042296068	0.209606982	5.35E-10	3
7125	0.84067523	0.84103644	0.8403144	1.59E-05	0.000230724	1.08E-06	0.161740216	5.01E-06	0.000228872	1.06E-07	0.022192063	0.07831948	0.006271473	0.315789469	0.035264479	0.213235289	5.91E-10	3
7126	0.82116437	0.82324874	0.81909066	7.62E-06	0.000123914	4.63E-07	0.084594865	3.47E-06	0.000272219	4.41E-08	0.014421129	0.073409602	0.002825878	0.250746264	0.018018013	0.168067222	9.12E-11	3
7127	0.82762283	0.83964217	0.81594276	1.24E-05	0.000184646	8.21E-07	0.03622515	4.35E-06	0.000245916	7.56E-08	0.017167687	0.083571713	0.003506399	0.184300337	0.027491405	0.133333329	2.49E-10	2
7128	0.83703864	0.841709	0.83241993	1.28E-05	0.000187491	8.66E-07	0.16949614	7.89E-06	0.000580612	1.07E-07	0.025146554	0.101201805	0.006242223	0.302564098	0.041237108	0.20377358	3.99E-10	2
7129	0.83253765	0.8315656	0.833512	1.47E-05	0.00022656	9.47E-07	0.1836819	7.37E-06	0.000401896	1.34E-07	0.024464763	0.090783525	0.006592281	0.336322865	0.040540536	0.258278141	1.92E-10	3
7131	0.8212307	0.81951606	0.82295257	6.86E-06	0.000114135	4.11E-07	0.126513002	2.72E-06	0.000191706	3.87E-08	0.015189506	0.065441651	0.003505917	0.235602089	0	0.171874995	4.53E-10	3
7136	0.8178349	0.8223426	0.8133765	8.96E-06	0.000140653	5.67E-07	0.094021563	2.29E-06	0.000137337	3.69E-08	0.016863778	0.076799737	0.0036883	0.237681155	0.029154514	0.157676344	1.14E-10	2
7139	0.8399698	0.84649074	0.8335486	1.91E-05	0.000283509	1.28E-06	0.184961855	7.31E-06	0.000350988	1.52E-07	0.02419771	0.090047002	0.006480985	0.339712914	0.038461533	0.263736259	7.28E-10	3
7140	0.8248414	0.83426106	0.81563216	1.01E-05	0.000137593	7.34E-07	0.071233885	3.32E-06	0.000181733	6.06E-08	0.017630717	0.065671113	0.004719995	0.251612899	0.038961035	0.190045245	2.15E-10	2
7142	0.8359414	0.85240746	0.82009935	1.09E-05	0.000203394	5.73E-07	0.06507618	3.28E-06	0.000231594	4.64E-08	0.017390275	0.074234549	0.004040906	0.245033108	0.013333329	0.17061611	3.80E-10	2
7144	0.83791286	0.8436903	0.832214	1.30E-05	0.000192625	8.74E-07	0.183701456	6.95E-06	0.000372832	1.29E-07	0.023964731	0.088959271	0.0064453	0.372703407	0.052770444	0.213991765	7.96E-10	3
7146	0.83105487	0.8393123	0.82295835	1.55E-05	0.000230758	1.04E-06	0.117288982	6.65E-06	0.000396596	1.11E-07	0.02167184	0.085287418	0.00549498	0.284866464	0.023880592	0.199999995	2.32E-10	2
7147	0.83012825	0.83244973	0.8278196	1.99E-05	0.000326734	1.21E-06	0.144963287	6.02E-06	0.000324074	1.12E-07	0.020703972	0.081950952	0.005061438	0.266318533	0.02099737	0.177121766	6.75E-10	3
7148	0.8376172	0.84550065	0.82987946	1.55E-05	0.000261413	9.08E-07	0.087309525	5.12E-06	0.000323443	8.11E-08	0.022603728	0.094051182	0.005423441	0.261146492	0.044871791	0.185022022	3.58E-10	1
7149	0.824907	0.82405573	0.82576007	1.12E-05	0.00027027	4.64E-07	0.146983755	6.49E-06	0.000626515	6.73E-08	0.022428873	0.111519658	0.004508357	0.290909086	0.041775452	0.190476186	2.45E-10	3
7151	0.8347207	0.83211607	0.8373416	1.97E-05	0.000289519	1.31E-06	0.165439261	7.15E-06	0.000372821	1.37E-07	0.025953131	0.086555598	0.007771043	0.323529407	0.050632906	0.228187914	4.31E-10	3
7152	0.8202729	0.82832485	0.8123761	7.78E-06	0.00012145	4.98E-07	0.070937297	2.80E-06	0.000173329	4.50E-08	0.016381544	0.066224187	0.004039063	0.229102163	0.012461055	0.190476186	3.18E-10	1
7153	0.83399004	0.8295244	0.83850414	1.07E-05	0.000157853	7.17E-07	0.153650479	6.51E-06	0.000370519	1.14E-07	0.024326548	0.094816749	0.006236106	0.271762203	0.029850741	0.184818477	4.83E-10	3
7154	0.8271038	0.82879436	0.8254202	2.03E-05	0.000320611	1.28E-06	0.107289901	4.12E-06	0.000233325	7.23E-08	0.019126056	0.077981319	0.004644645	0.246987947	0.042424238	0.158590304	5.66E-10	3
7155	0.8314611	0.84027696	0.8228283	1.24E-05	0.00020008	7.74E-07	0.121536907	3.94E-06	0.00025335	6.09E-08	0.017664301	0.072397421	0.004309801	0.262569828	0.016853928	0.214876028	5.82E-10	3
7157	0.8354541	0.84896487	0.8223666	1.26E-05	0.000180339	8.77E-07	0.062821537	4.00E-06	0.000218255	7.33E-08	0.015492261	0.064120118	0.003708906	0.228758166	0.026315785	0.192307688	4.79E-10	2
7159	0.8376258	0.84631264	0.8291154	1.65E-05	0.000273234	9.95E-07	0.129730772	3.97E-06	0.000258086	6.07E-08	0.017536625	0.076215449	0.004024928	0.288088638	0.022284118	0.194331979	6.39E-10	3
7160	0.8041631	0.8025391	0.8057937	8.43E-06	0.000121013	5.85E-07	0.117799327	2.94E-06	0.000219381	3.95E-08	0.01528102	0.079565863	0.002925984	0.234374995	0.015706801	0.135021092	2.05E-10	1
7162	0.83454454	0.8403877	0.82878214	1.29E-05	0.000207751	7.93E-07	0.102541075	5.38E-06	0.000325827	8.88E-08	0.020651945	0.086731641	0.004908451	0.260061915	0.024922114	0.172727268	6.08E-10	2
7163	0.8125485	0.821765	0.80353653	7.23E-06	0.000145842	3.58E-07	0.026021521	4.08E-06	0.000309967	5.37E-08	0.016761651	0.083218294	0.00334863	0.127946124	0.006779657	0.119266051	4.32E-10	2
7164	0.8246838	0.82618725	0.8231858	1.21E-05	0.00021974	6.63E-07	0.141408767	5.08E-06	0.000335118	7.72E-08	0.020713368	0.085582345	0.00501301	0.321525881	0.032876707	0.229249007	3.03E-10	2
7165	0.8220121	0.82863826	0.8154912	1.01E-05	0.000187766	5.48E-07	0.1139184	2.85E-06	0.000210858	3.84E-08	0.017040114	0.079206834	0.003664115	0.25205479	0.033057846	0.164705878	1.48E-10	3
7166	0.845304	0.85815513	0.83283216	2.14E-05	0.000377096	1.21E-06	0.090811146	8.34E-06	0.000529172	1.31E-07	0.029168698	0.104838432	0.008115468	0.270440247	0.031645565	0.255506603	1.81E-09	2
7167	0.83197975	0.8323108	0.8316491	1.20E-05	0.000195903	7.37E-07	0.157319731	4.49E-06	0.000270692	7.46E-08	0.023400437	0.089581391	0.006107775	0.297435892	0.03092783	0.209737823	4.16E-10	3
7168	0.8234461	0.8316705	0.8153828	7.39E-06	0.000111287	4.83E-07	0.041272916	3.03E-06	0.000170427	5.39E-08	0.014489547	0.063841789	0.003271455	0.21088435	0	0.176744182	1.06E-10	1
7169	0.84125966	0.85375905	0.829121	1.39E-05	0.000194306	9.87E-07	0.10635923	4.17E-06	0.00020764	8.33E-08	0.018185155	0.073525435	0.004458364	0.312883431	0.030864193	0.205357138	1.12E-09	2
7170	0.81058246	0.81863266	0.8026891	7.57E-06	0.000126147	4.54E-07	0.030712792	1.67E-06	0.000101106	2.76E-08	0.010134989	0.051175879	0.001974063	0.166089962	0.020905919	0.127450976	1.61E-11	1
7171	0.8123234	0.8113719	0.8132771	9.40E-06	0.000163497	5.38E-07	0.092659381	3.97E-06	0.000323393	4.85E-08	0.019782074	0.096107285	0.004065171	0.238805966	0.036036031	0.139344258	5.82E-11	2
7173	0.83734757	0.8401751	0.834539	1.57E-05	0.000243311	1.01E-06	0.149555372	5.69E-06	0.000375195	8.62E-08	0.023302367	0.094259031	0.005759118	0.299465236	0.03225806	0.203252028	1.38E-09	3
7174	0.83776087	0.84308755	0.83250105	1.02E-05	0.000160778	6.44E-07	0.129077145	3.42E-06	0.000152323	7.69E-08	0.016507074	0.068874573	0.003954299	0.269662917	0.028248583	0.198347103	5.78E-10	3
7177	0.8246069	0.83307946	0.81630486	6.98E-06	0.000124852	3.90E-07	0.093992229	2.53E-06	0.000194642	3.28E-08	0.013632559	0.064359429	0.002873103	0.248520705	0.017857138	0.195744676	1.20E-10	2
7179	0.81660384	0.8160404	0.81716806	9.21E-06	0.000160008	5.27E-07	0.074851168	2.55E-06	0.000233408	2.79E-08	0.016424352	0.086558426	0.003113357	0.257668707	0.012345674	0.185654004	8.31E-11	1
7181	0.83587706	0.8385558	0.8332154	1.31E-05	0.000198669	8.59E-07	0.173075969	4.96E-06	0.000285653	8.46E-08	0.020565394	0.082144436	0.00492478	0.316037731	0.042654023	0.194552524	1.47E-09	3
7182	0.83016884	0.8362178	0.8242068	1.50E-05	0.000294292	7.63E-07	0.104509142	7.39E-06	0.000563948	9.69E-08	0.021253925	0.103507695	0.004364185	0.231638413	0.01704545	0.149999995	6.33E-10	1
7183	0.83775395	0.828565	0.8471489	1.96E-05	0.000352257	1.09E-06	0.194975868	7.11E-06	0.00041714	1.21E-07	0.026323628	0.10613424	0.00652686	0.35820895	0.047109203	0.233766229	1.25E-09	3
7184	0.8285732	0.82901955	0.82812744	6.38E-06	9.28E-05	4.36E-07	0.140074848	3.47E-06	0.000187606	6.43E-08	0.017670375	0.069300978	0.004429273	0.309782604	0.027322399	0.228346452	3.19E-10	2
7185	0.8498969	0.86036164	0.8396837	2.19E-05	0.000317077	1.52E-06	0.142046012	5.50E-06	0.000305922	9.85E-08	0.025030082	0.095064518	0.0065866	0.265624995	0.026178006	0.182539678	1.03E-09	3
7186	0.8217238	0.8227801	0.8206702	1.51E-05	0.000244097	9.38E-07	0.155208551	5.71E-06	0.000407601	8.00E-08	0.021631709	0.094208794	0.004962353	0.280373827	0.018779338	0.181818177	8.57E-10	2
7187	0.83878106	0.8483874	0.8293897	1.72E-05	0.000299894	9.89E-07	0.15766082	5.63E-06	0.000387121	8.13E-08	0.021446888	0.092051992	0.004986229	0.288828333	0.049315064	0.210970459	6.82E-10	3
7188	0.8298127	0.83611375	0.8236058	1.88E-05	0.000280794	1.25E-06	0.139843088	3.49E-06	0.000250158	4.87E-08	0.022104248	0.100965527	0.004833616	0.281842814	0.038147134	0.20444444	7.18E-10	3
7190	0.8387199	0.84209484	0.835372	1.49E-05	0.000252283	8.75E-07	0.164834723	5.93E-06	0.000300447	1.17E-07	0.023738602	0.07997507	0.007037086	0.303341897	0.036175706	0.188976373	7.73E-10	1
7193	0.8173681	0.82391816	0.8109212	9.78E-06	0.000189567	5.04E-07	0.04389621	3.34E-06	0.000254291	4.37E-08	0.016611254	0.079618902	0.003464784	0.187290966	0.013468009	0.112676052	7.48E-11	1
7196	0.8348465	0.84878886	0.8213548	1.35E-05	0.000209684	8.69E-07	0.056995358	3.72E-06	0.000215259	6.42E-08	0.017664747	0.073003592	0.00424071	0.23606557	0.019801976	0.185185181	9.72E-10	2
