cand id	bleu	R1f	R1p	R1r	R2f	R2p	R2r	RLf	RLp	RLr	glove_wms	glove_sms	glove_s+wms	elmo_wms	elmo_sms	elmo_s+wms	bert_wms	bert_sms	bert_s+wms	bertscore-p	bertscore-r	bertscore-f1	SentBERT	score
1971	0.019970629	0.249999995	0.217391304	0.294117647	0.076923072	0.066666667	0.090909091	0.253521122	0.236842105	0.272727273	0.003797023	0.065210675	0.015735516	4.14E-08	0.000185043	2.77E-06	5.84E-07	0.00027392	1.26E-05	0.85692596	0.87854564	0.86760116	5.14E-10	0.5
1972	0	0.177777773	0.242424242	0.140350877	0.090909086	0.125	0.071428571	0.17241379	0.454545455	0.106382979	0.000457633	0.016397401	0.002739341	1.15E-08	5.78E-05	8.15E-07	6.02E-08	6.85E-05	2.03E-06	0.80553186	0.80337346	0.80445117	1.82E-10	-0.5
1973	0.013848815	0.382608691	0.323529412	0.468085106	0.283185836	0.23880597	0.347826087	0.395833328	0.345454545	0.463414634	0.008103917	0.076173739	0.024846987	3.99E-07	0.000419983	1.29E-05	6.23E-06	0.000707807	6.65E-05	0.87108415	0.8837125	0.87735283	7.83E-10	0.5
1974	0	0.252873558	0.22	0.297297297	0.047058819	0.040816327	0.055555556	0.243243238	0.225	0.264705882	0.005459408	0.058941258	0.018115294	5.52E-08	0.000191153	3.25E-06	1.90E-06	0.0005575	3.27E-05	0.8205856	0.87384063	0.8463762	1.60E-10	0
1975	0	0.099999996	0.157894737	0.073170732	0.016949148	0.027027027	0.012345679	0.048780484	0.111111111	0.03125	0.000928501	0.048204146	0.00669011	1.57E-09	1.99E-05	1.77E-07	8.05E-08	3.35E-05	1.64E-06	0.7881586	0.77500397	0.7815259	3.80E-11	-1
1976	0.012336223	0.290502788	0.329113924	0.26	0.067796605	0.076923077	0.060606061	0.258992801	0.28125	0.24	0.009559167	0.110511149	0.032502235	8.60E-08	0.000412005	5.95E-06	8.51E-07	0.000511952	2.09E-05	0.83565354	0.8487255	0.8421388	7.05E-10	0
1977	0.010953758	0.577319583	0.666666667	0.509090909	0.442105258	0.512195122	0.388888889	0.602739721	0.709677419	0.523809524	0.015889822	0.093301428	0.038687914	3.94E-06	0.001403327	7.43E-05	2.52E-05	0.002219068	0.000238999	0.9136691	0.91964275	0.91664624	1.77E-07	-0.5
1978	0	0.309090904	0.283333333	0.34	0.166666662	0.152542373	0.183673469	0.315789469	0.294117647	0.340909091	0.005848162	0.060187644	0.018761326	6.38E-08	0.000182893	3.42E-06	8.89E-07	0.000135934	1.10E-05	0.86842406	0.88124645	0.8747883	1.24E-10	1
1979	0.00737665	0.44444444	0.375	0.545454545	0.207547165	0.174603175	0.255813953	0.439560435	0.377358491	0.526315789	0.022609986	0.134609435	0.055168063	3.21E-07	0.000969247	1.76E-05	2.60E-06	0.000480742	3.54E-05	0.8803129	0.90907735	0.8944639	4.17E-08	0
1980	0.015513195	0.263736259	0.196721311	0.4	0.067415726	0.05	0.103448276	0.273972598	0.222222222	0.357142857	0.006512143	0.05859473	0.019620722	3.63E-08	0.000121562	2.10E-06	1.20E-06	0.000307174	1.95E-05	0.84513986	0.8599854	0.852498	1.07E-09	0.5
1981	0.006085034	0.366412209	0.303797468	0.461538462	0.155038755	0.128205128	0.196078431	0.385321096	0.338709677	0.446808511	0.023706595	0.125826936	0.054616164	2.20E-07	0.000352593	8.81E-06	3.84E-06	0.000556677	4.64E-05	0.84187984	0.86947596	0.8554554	7.46E-09	0.5
1982	0	0.259740255	0.25	0.27027027	0.133333328	0.128205128	0.138888889	0.273972598	0.263157895	0.285714286	0.012744844	0.090818531	0.034021582	1.22E-07	0.000183465	4.73E-06	6.59E-06	0.001141078	8.68E-05	0.88528925	0.85661566	0.87071645	1.96E-09	1
1983	0.005493148	0.261904757	0.258823529	0.265060241	0.060240959	0.05952381	0.06097561	0.18461538	0.184615385	0.184615385	0.004528767	0.070691813	0.018061989	1.80E-08	0.000160888	1.70E-06	5.38E-07	0.00026776	1.21E-05	0.83506423	0.8412025	0.8381222	4.13E-10	0
1984	0.015251346	0.313725485	0.387096774	0.263736264	0.039735095	0.049180328	0.033333333	0.258064511	0.296296296	0.228571429	0.011108138	0.120717041	0.036618861	8.83E-08	0.000381355	5.80E-06	1.81E-06	0.000592631	3.29E-05	0.86195457	0.85307807	0.8574934	2.65E-09	0.5
1985	0.017983242	0.302158269	0.403846154	0.24137931	0.058394156	0.078431373	0.046511628	0.256410252	0.357142857	0.2	0.002870175	0.043138789	0.011146218	1.40E-08	4.80E-05	8.21E-07	4.04E-07	0.000135833	7.41E-06	0.86467904	0.83229154	0.84817624	6.56E-10	0
1986	0	0.296874995	0.287878788	0.306451613	0.142857138	0.138461538	0.147540984	0.254901956	0.245283019	0.265306122	0.009608545	0.072021251	0.02631857	1.89E-07	0.000160171	5.50E-06	8.97E-07	0.000200872	1.35E-05	0.8603406	0.8745912	0.8674074	9.19E-10	0
1987	0.00737665	0.385321096	0.338709677	0.446808511	0.186915883	0.163934426	0.217391304	0.391752572	0.339285714	0.463414634	0.009250433	0.109279501	0.03179437	4.30E-07	0.001045938	2.12E-05	9.28E-06	0.001843167	0.000130777	0.8784498	0.8996133	0.88890564	2.46E-09	1
1988	0	0.441558437	0.386363636	0.515151515	0.106666662	0.093023256	0.125	0.399999995	0.371428571	0.433333333	0.036521661	0.113904571	0.064756877	1.20E-07	0.000174819	4.59E-06	3.60E-06	0.000678426	4.94E-05	0.87847114	0.8832208	0.8808396	1.25E-06	1
1989	0.011121519	0.445714281	0.464285714	0.428571429	0.208092481	0.21686747	0.2	0.405797096	0.430769231	0.383561644	0.026733531	0.11049089	0.05434898	7.01E-07	0.000387605	1.65E-05	5.45E-06	0.00078634	6.55E-05	0.8870953	0.88876605	0.88792986	8.48E-09	0.5
1990	0.013848815	0.452173908	0.393939394	0.530612245	0.1238938	0.107692308	0.145833333	0.431818177	0.38	0.5	0.028817148	0.110979525	0.056551872	3.20E-07	0.000885087	1.68E-05	7.30E-06	0.000995983	8.54E-05	0.8872548	0.894985	0.89110315	3.04E-08	0.5
1991	0.01169742	0.37125748	0.382716049	0.360465116	0.060606056	0.0625	0.058823529	0.320610682	0.338709677	0.304347826	0.014868131	0.089509764	0.037162	1.39E-07	0.000266519	6.39E-06	1.10E-06	0.000244075	1.66E-05	0.87024754	0.8543946	0.8622482	1.40E-10	0.5
1992	0	0.414634141	0.377777778	0.459459459	0.174999995	0.159090909	0.194444444	0.415584411	0.390243902	0.444444444	0.025797428	0.148651739	0.061926036	8.03E-07	0.001177995	3.07E-05	9.81E-06	0.002349897	0.000151831	0.9028704	0.90333676	0.90310353	4.50E-07	0
1993	0	0.442953015	0.492537313	0.402439024	0.149659859	0.166666667	0.135802469	0.350515459	0.485714286	0.274193548	0.009143433	0.126235831	0.033973945	5.94E-08	0.000727485	6.57E-06	9.60E-07	0.000651891	2.50E-05	0.86944246	0.844484	0.8567815	1.23E-08	0
1994	0.010725482	0.45205479	0.370786517	0.578947368	0.19444444	0.159090909	0.25	0.468468464	0.419354839	0.530612245	0.014748192	0.107025869	0.039823235	4.39E-07	0.000707641	1.83E-05	1.09E-05	0.00181689	0.000143968	0.85136926	0.8814503	0.8661487	1.30E-08	-0.5
1995	0.006819881	0.326530607	0.358208955	0.3	0.096551719	0.106060606	0.088607595	0.283333328	0.320754717	0.253731343	0.010174734	0.09701936	0.031418882	8.64E-08	0.000504546	6.60E-06	5.08E-07	0.000193291	9.91E-06	0.8641759	0.8723575	0.8682474	1.10E-09	0
1996	0.012336223	0.370370365	0.328947368	0.423728814	0.135338341	0.12	0.155172414	0.385321096	0.362068966	0.411764706	0.017441489	0.066293442	0.034392167	1.80E-07	0.000102131	4.30E-06	1.31E-06	0.000153257	1.44E-05	0.870047	0.88925034	0.87954384	7.06E-10	-0.5
1997	0.010211007	0.236220468	0.333333333	0.182926829	0.111999995	0.159090909	0.086419753	0.236363632	0.317073171	0.188405797	0.00822745	0.119498707	0.031355544	7.46E-08	0.000556488	6.44E-06	1.71E-06	0.000909488	3.95E-05	0.87481534	0.8391775	0.8566259	8.62E-10	0
1998	0.008991621	0.389380526	0.431372549	0.35483871	0.144144139	0.16	0.131147541	0.299999995	0.319148936	0.283018868	0.011322739	0.072262584	0.028604381	1.04E-07	0.000157163	4.05E-06	9.49E-07	0.000165817	1.25E-05	0.87544686	0.85676944	0.8660074	3.72E-10	0.5
1999	0.009388231	0.413407816	0.381443299	0.451219512	0.158192085	0.145833333	0.172839506	0.390243897	0.393442623	0.387096774	0.01228583	0.100040799	0.035067858	3.70E-07	0.000566511	1.45E-05	5.52E-06	0.000873453	6.94E-05	0.8794203	0.86995	0.8746595	4.26E-09	0
2000	0	0.306306301	0.298245614	0.314814815	0.110091738	0.107142857	0.113207547	0.282608691	0.276595745	0.288888889	0.008581637	0.054506762	0.021858943	3.18E-08	7.59E-05	1.57E-06	1.14E-06	0.000329121	1.96E-05	0.8551654	0.87506616	0.8650013	9.12E-10	0
2001	0	0.230769226	0.257142857	0.209302326	0.105263153	0.117647059	0.095238095	0.231884053	0.235294118	0.228571429	0.010340528	0.103187597	0.032665164	9.68E-08	0.000350228	5.82E-06	8.65E-07	0.000613148	2.30E-05	0.8444365	0.8674651	0.8557959	4.85E-09	0.5
2002	0.01169742	0.244274804	0.205128205	0.301886792	0.031007747	0.025974026	0.038461538	0.213592228	0.186440678	0.25	0.004264116	0.063831424	0.016502423	3.18E-08	0.000205357	2.56E-06	1.19E-06	0.000387523	2.16E-05	0.8369744	0.8557285	0.84624755	6.24E-10	0.5
2003	0.012336223	0.511999995	0.421052632	0.653061224	0.211382109	0.173333333	0.270833333	0.52941176	0.465517241	0.613636364	0.095699234	0.126303929	0.109998767	2.73E-06	0.000688575	4.34E-05	1.13E-05	0.000702754	8.94E-05	0.9017292	0.9318539	0.9165441	8.15E-09	0
2004	0.034430743	0.239999995	0.28125	0.209302326	0.109589036	0.129032258	0.095238095	0.315789469	0.529411765	0.225	0.003673861	0.045797866	0.013728341	2.57E-08	6.22E-05	1.27E-06	5.93E-07	0.000140257	9.56E-06	0.83986217	0.82397795	0.8318443	5.41E-10	0
2005	0	0.293103444	0.425	0.223684211	0.105263153	0.153846154	0.08	0.273684206	0.382352941	0.213114754	0.004779848	0.094836328	0.021290918	3.51E-08	0.000355107	3.53E-06	1.60E-06	0.000816572	3.62E-05	0.84831697	0.8079247	0.8276283	8.68E-10	1
2006	0.01451628	0.249999995	0.265625	0.236111111	0.014925368	0.015873016	0.014084507	0.21568627	0.289473684	0.171875	0.005353729	0.080474496	0.020756664	3.19E-08	0.000320508	3.20E-06	2.74E-07	0.000187826	7.18E-06	0.85787594	0.82637745	0.84183216	2.51E-10	0
2007	0.008032414	0.268656711	0.272727273	0.264705882	0.075757571	0.076923077	0.074626866	0.222222217	0.255319149	0.196721311	0.006569358	0.073264966	0.021938643	1.69E-07	0.000315286	7.30E-06	2.39E-06	0.000568251	3.69E-05	0.8532783	0.8532443	0.8532613	2.82E-10	0.5
2008	0	0.389610385	0.306122449	0.535714286	0.293333329	0.229166667	0.407407407	0.461538457	0.375	0.6	0.017353347	0.095061028	0.040615601	4.06E-07	0.000303596	1.11E-05	3.89E-06	0.000575064	4.82E-05	0.84772146	0.91587067	0.88047934	3.33E-09	1
2009	0.008328571	0.180180175	0.178571429	0.181818182	0	0	0	0.142857138	0.142857143	0.142857143	0.006876967	0.067772023	0.021825084	2.98E-08	0.000133842	2.00E-06	6.00E-07	0.000333328	1.41E-05	0.85199636	0.85316604	0.85258085	7.29E-11	0.5
2010	0	0.210526311	0.205128205	0.216216216	0.108108103	0.105263158	0.111111111	0.238805965	0.25	0.228571429	0.005262066	0.062075365	0.018073577	2.47E-08	5.54E-05	1.18E-06	1.30E-06	0.000290875	1.94E-05	0.8714582	0.83901924	0.8549311	1.11E-09	-0.5
2011	0.006718463	0.431034478	0.367647059	0.520833333	0.140350872	0.119402985	0.170212766	0.404040399	0.350877193	0.476190476	0.026745663	0.127508139	0.058397679	4.02E-07	0.000553957	1.49E-05	2.33E-06	0.000427603	3.15E-05	0.8921213	0.9048032	0.8984175	1.86E-09	1
2012	0	0.410256405	0.461538462	0.369230769	0.121739125	0.137254902	0.109375	0.376237619	0.422222222	0.339285714	0.01906775	0.15697676	0.054710077	2.73E-07	0.000825268	1.50E-05	2.76E-06	0.001013352	5.29E-05	0.8880663	0.86137927	0.8745192	3.96E-09	0
2013	0.010124591	0.207407403	0.152173913	0.325581395	0.030075184	0.021978022	0.047619048	0.220338978	0.171052632	0.30952381	0.005559779	0.09364398	0.022838701	9.51E-08	0.000454075	6.57E-06	9.36E-07	0.000581581	2.33E-05	0.8470343	0.8899035	0.86793983	2.09E-09	0
2014	0.011402202	0.36507936	0.283950617	0.511111111	0.209677415	0.1625	0.295454545	0.385321096	0.318181818	0.488372093	0.017219247	0.113266466	0.044162901	5.01E-07	0.000749995	1.94E-05	7.56E-06	0.00089557	8.43E-05	0.87061286	0.91691965	0.8931664	2.29E-08	0
2015	0.014381187	0.431578942	0.422680412	0.440860215	0.22340425	0.21875	0.22826087	0.425196845	0.442622951	0.409090909	0.015456997	0.084155213	0.03633137	5.08E-07	0.000427285	1.48E-05	1.96E-06	0.00042346	2.89E-05	0.87614083	0.88162005	0.8788719	1.42E-09	-0.5
2016	0.010694451	0.222222217	0.209302326	0.236842105	0.075949362	0.071428571	0.081081081	0.235294113	0.216216216	0.258064516	0.003795137	0.055084342	0.015095855	1.89E-08	7.00E-05	1.16E-06	1.01E-06	0.000285936	1.70E-05	0.8582463	0.86809707	0.8631436	4.30E-10	1
2017	0	0.373626369	0.346938776	0.404761905	0.292134826	0.270833333	0.317073171	0.499999995	0.62962963	0.414634146	0.032010291	0.118465002	0.06158003	1.24E-06	0.000266239	1.91E-05	2.68E-06	0.000299821	2.85E-05	0.9060985	0.87830395	0.8919848	9.87E-09	-0.5
2018	0.020422014	0.278481008	0.239130435	0.333333333	0.077922073	0.066666667	0.09375	0.312499995	0.303030303	0.322580645	0.013121418	0.096411901	0.035571281	2.47E-07	0.000400556	9.94E-06	1.15E-06	0.000306466	1.88E-05	0.85886484	0.8720314	0.86539805	8.93E-09	0.5
2019	0.023626105	0.434782604	0.384615385	0.5	0.328358204	0.289473684	0.379310345	0.456140346	0.419354839	0.5	0.016351748	0.150804719	0.049665986	2.10E-06	0.001637142	5.87E-05	6.11E-05	0.003792118	0.000481455	0.9099871	0.90856504	0.90927553	7.10E-07	1
2020	0.007625673	0.425925921	0.383333333	0.479166667	0.169811316	0.152542373	0.191489362	0.386363631	0.354166667	0.425	0.017064711	0.112938105	0.043900494	2.49E-07	0.000412476	1.01E-05	6.83E-06	0.00140115	9.81E-05	0.89303625	0.909953	0.9014152	2.74E-07	1
2021	0.008177812	0.336633659	0.288135593	0.404761905	0.101010096	0.086206897	0.12195122	0.307692303	0.269230769	0.358974359	0.012591426	0.098402097	0.035311044	8.20E-08	0.000206521	4.12E-06	1.50E-06	0.000435448	2.55E-05	0.8363589	0.87225527	0.85393006	6.31E-10	0
2022	0	0.183333329	0.244444444	0.146666667	0.016949148	0.022727273	0.013513514	0.166666663	0.4	0.105263158	0.001004473	0.038749025	0.006241336	9.66E-09	3.24E-05	5.59E-07	5.14E-07	0.000204858	1.03E-05	0.83880395	0.83148235	0.8351271	2.35E-11	-1
2023	0.025637324	0.269662916	0.315789474	0.235294118	0.045977007	0.054054054	0.04	0.293333328	0.35483871	0.25	0.013371368	0.069145592	0.032352511	4.32E-08	9.23E-05	2.06E-06	1.12E-06	0.000212739	1.55E-05	0.8462276	0.8611195	0.85360855	3.57E-09	0.5
2024	0.020459642	0.15748031	0.131578947	0.196078431	0	0	0	0.216216212	0.296296296	0.170212766	0.001299381	0.043124567	0.007485669	1.71E-08	7.38E-05	1.12E-06	1.92E-07	0.00014397	5.26E-06	0.80600053	0.81734645	0.81163377	5.37E-11	-0.5
2025	0.009587458	0.553672311	0.515789474	0.597560976	0.228571424	0.212765957	0.24691358	0.462686562	0.436619718	0.492063492	0.043200996	0.202429623	0.093515557	2.13E-06	0.001859558	6.29E-05	1.08E-05	0.002723908	0.000171273	0.89295065	0.9056536	0.89925724	3.01E-07	1
2026	0	0.80991735	0.830508475	0.790322581	0.705882348	0.724137931	0.68852459	0.791208786	0.8	0.782608696	0.331700832	0.324875271	0.328504077	0.002698662	0.023106853	0.007913658	0.000957025	0.021783765	0.00456592	0.97049284	0.96204585	0.96625084	3.78E-05	1
2027	0	0.195121946	0.163265306	0.242424242	0.074999995	0.0625	0.09375	0.19444444	0.170731707	0.225806452	0.004362616	0.076234204	0.018262015	5.64E-08	0.000222166	3.54E-06	2.16E-07	7.73E-05	4.09E-06	0.829278	0.84947264	0.83925384	1.04E-10	0
2028	0.03089802	0.426229503	0.419354839	0.433333333	0.305084741	0.3	0.310344828	0.478260865	0.55	0.423076923	0.014015212	0.084926137	0.034912757	1.41E-06	0.000464297	2.56E-05	1.79E-05	0.001072019	0.000140594	0.9029811	0.8831088	0.89293444	5.89E-08	0.5
2029	0	0.371428567	0.317073171	0.448275862	0.147058819	0.125	0.178571429	0.372881351	0.34375	0.407407407	0.006814339	0.042174397	0.017055446	1.19E-07	6.07E-05	2.75E-06	8.20E-07	0.000135005	1.06E-05	0.88092524	0.8838557	0.882388	1.42E-09	0.5
2030	0.041788555	0.352941172	0.4375	0.295774648	0.119658115	0.14893617	0.1	0.346938771	0.459459459	0.278688525	0.006232358	0.074220055	0.021584745	1.00E-07	0.00030903	5.57E-06	8.67E-07	0.000302839	1.62E-05	0.8334974	0.85621583	0.8447039	2.53E-10	0.5
2031	0	0.274999995	0.314285714	0.244444444	0.153846149	0.176470588	0.136363636	0.346153842	0.642857143	0.236842105	0.015961045	0.106962733	0.041318734	7.50E-08	0.000234984	4.20E-06	8.98E-06	0.001203265	0.000103964	0.88002634	0.8470953	0.8632469	3.38E-08	-0.5
2032	0	0.337662333	0.265306122	0.464285714	0.133333329	0.104166667	0.185185185	0.347826082	0.272727273	0.48	0.011407763	0.062765564	0.026768195	1.43E-07	0.000144394	4.54E-06	3.63E-06	0.000317854	3.40E-05	0.853956	0.9072448	0.87979424	6.00E-09	0.5
2033	0.012130252	0.247191006	0.268292683	0.229166667	0.114942524	0.125	0.106382979	0.357142853	0.625	0.25	0.004890502	0.066697458	0.018060568	1.43E-07	0.000315972	6.72E-06	1.23E-06	0.0007121	2.96E-05	0.8871301	0.86312735	0.8749641	1.83E-09	-0.5
2034	0	0.296296291	0.344827586	0.25974026	0.075187965	0.087719298	0.065789474	0.259259254	0.304347826	0.225806452	0.012858904	0.111732488	0.03790456	5.00E-08	0.000229402	3.39E-06	3.90E-06	0.001258597	7.00E-05	0.85040087	0.8472811	0.84883815	8.42E-10	0
2035	0.012863069	0.396825392	0.337837838	0.480769231	0.161290318	0.136986301	0.196078431	0.396039599	0.363636364	0.434782609	0.004658612	0.058751054	0.016606257	1.72E-07	0.000243503	6.48E-06	1.34E-06	0.00039457	2.30E-05	0.8595862	0.87533677	0.86739004	3.36E-10	1
2036	0.009562595	0.344086017	0.333333333	0.355555556	0.087912083	0.085106383	0.090909091	0.363636359	0.378378378	0.35	0.007899591	0.059358067	0.021654728	2.07E-07	0.00017422	6.00E-06	2.21E-06	0.000316462	2.65E-05	0.8687013	0.86314994	0.8659167	1.22E-09	0
2037	0.010953758	0.159090904	0.166666667	0.152173913	0.069767437	0.073170732	0.066666667	0.222222218	0.333333333	0.166666667	0.003692802	0.041708201	0.01244234	2.32E-08	0.000113454	1.62E-06	3.00E-07	0.000239485	8.47E-06	0.8395115	0.85203767	0.8457282	6.47E-11	0.5
2038	0.005427161	0.32624113	0.26744186	0.418181818	0.10071942	0.082352941	0.12962963	0.327586202	0.28358209	0.387755102	0.014347963	0.15418526	0.047037286	8.46E-07	0.00181519	3.93E-05	1.29E-05	0.001341092	0.000131874	0.85170263	0.88752085	0.8692429	1.15E-08	0
2039	0.00936438	0.309278346	0.3	0.319148936	0.126315784	0.12244898	0.130434783	0.296296291	0.3	0.292682927	0.007710131	0.090757145	0.026452785	1.75E-07	0.000326064	7.56E-06	5.78E-06	0.001076851	7.89E-05	0.88083386	0.89074916	0.88576376	3.36E-09	0
2040	0.019125191	0.275862064	0.235294118	0.333333333	0.094117642	0.08	0.114285714	0.26315789	0.227272727	0.3125	0.011045164	0.110500374	0.03493558	3.78E-07	0.000641961	1.56E-05	5.94E-06	0.00110959	8.12E-05	0.8469806	0.8579855	0.8524475	4.55E-08	0
2041	0.012130252	0.299999995	0.365853659	0.254237288	0.020408158	0.025	0.017241379	0.29885057	0.361111111	0.254901961	0.009521395	0.072377539	0.026251377	5.47E-08	0.000130293	2.67E-06	5.42E-07	0.000182039	9.93E-06	0.8455602	0.8405376	0.84304136	1.33E-10	0
2042	0	0.162790693	0.21875	0.12962963	0.023809519	0.032258065	0.018867925	0.138888885	0.217391304	0.102040816	0.002695148	0.067602269	0.013498075	7.73E-09	0.000107981	9.13E-07	5.00E-07	0.000357431	1.34E-05	0.87174624	0.840698	0.85594064	3.63E-10	0
2043	0.019538768	0.213740453	0.291666667	0.168674699	0.015503871	0.021276596	0.012195122	0.236363632	0.288888889	0.2	0.002456189	0.059873445	0.012231573	6.22E-09	7.63E-05	6.89E-07	1.58E-07	0.00014995	4.87E-06	0.82581574	0.8272415	0.826528	1.18E-10	0.5
2044	0	0.183333329	0.224489796	0.154929577	0.0338983	0.041666667	0.028571429	0.138613856	0.159090909	0.122807018	0.002930745	0.061804659	0.013482019	9.72E-09	9.84E-05	9.78E-07	6.18E-07	0.000295081	1.35E-05	0.85494614	0.8366525	0.8457004	3.05E-10	1
2045	0.01451628	0.504347821	0.446153846	0.58	0.247787606	0.21875	0.285714286	0.510638293	0.452830189	0.585365854	0.041176109	0.125806358	0.07197372	8.80E-07	0.000643547	2.39E-05	7.70E-06	0.001165157	9.47E-05	0.8849012	0.90210265	0.89341915	2.33E-09	1
2046	0	0.429906537	0.410714286	0.450980392	0.152380947	0.145454545	0.16	0.399999995	0.404761905	0.395348837	0.024164421	0.082970891	0.044776612	9.17E-08	7.15E-05	2.60E-06	3.67E-06	0.000454083	4.09E-05	0.87910885	0.8784847	0.87879664	4.27E-09	0
2047	0.017321886	0.40490797	0.38372093	0.428571429	0.161490678	0.152941176	0.171052632	0.36507936	0.359375	0.370967742	0.017498978	0.090998536	0.039931973	3.72E-07	0.00036456	1.16E-05	1.05E-06	0.000233168	1.59E-05	0.8508129	0.8830224	0.86661845	1.68E-09	0
2048	0	0.419999995	0.4375	0.403846154	0.163265301	0.170212766	0.156862745	0.386363631	0.404761905	0.369565217	0.005363789	0.072504362	0.019754643	2.00E-07	0.000275875	7.43E-06	1.55E-06	0.000850096	3.66E-05	0.8862134	0.8787554	0.88246864	4.99E-10	0
2049	0.019125191	0.271844655	0.285714286	0.259259259	0.138613856	0.145833333	0.132075472	0.288888884	0.295454545	0.282608696	0.009354842	0.106090649	0.03150338	2.65E-07	0.000525037	1.18E-05	3.62E-06	0.000798574	5.38E-05	0.87722456	0.8695396	0.87336516	9.18E-10	0.5
2050	0	0.377777773	0.274193548	0.607142857	0.249999996	0.180327869	0.407407407	0.472222218	0.361702128	0.68	0.013869041	0.059398796	0.028718081	2.33E-07	0.000146021	5.83E-06	1.72E-06	0.000289136	2.24E-05	0.8403923	0.9168412	0.8769538	9.02E-09	0
2051	0.006819881	0.230769226	0.179104478	0.324324324	0.058823525	0.045454545	0.083333333	0.255813949	0.2	0.35483871	0.007837951	0.067035848	0.022927192	2.14E-08	0.000176559	1.95E-06	7.61E-07	0.000333868	1.60E-05	0.8610927	0.89547944	0.8779495	1.79E-10	0.5
2052	0.016657143	0.275862064	0.290909091	0.262295082	0.070175434	0.074074074	0.066666667	0.242424237	0.255319149	0.230769231	0.002247124	0.055094271	0.011157928	1.95E-08	0.000111697	1.49E-06	3.86E-07	0.00016122	7.94E-06	0.85257006	0.8517247	0.8521472	8.30E-11	0.5
2053	0.007625673	0.287999995	0.28125	0.295081967	0.113821133	0.111111111	0.116666667	0.288659789	0.304347826	0.274509804	0.008168435	0.090649861	0.027240285	2.38E-08	0.000104741	1.58E-06	7.49E-07	0.000173193	1.14E-05	0.80624235	0.830663	0.8182705	2.69E-09	-0.5
2054	0.018348431	0.281690137	0.2	0.476190476	0.086956518	0.06122449	0.15	0.290322576	0.219512195	0.428571429	0.009310172	0.09261246	0.029363889	4.45E-08	0.000379043	4.11E-06	6.68E-06	0.002098481	0.000118421	0.86720675	0.91983604	0.8927464	9.01E-09	0.5
